id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4439515579731751,IgzYNEPFJ,#奇葩说#今日辩题：#大学该不该开恋爱必修课#大学需要做的几件事情：1，完成基本学业不挂课——学业2，选择怎样的平台和谁交朋友——社交3，积极参与实践，探索出大致的职业方向——职业规划4，谈一场恋爱，找寻完善自我——情感 ,,,,,2019-11-17,前置双摄vivo X9,3,0,0,"奇葩说,大学该不该开恋爱必修课",
4439252748013419,Igt8SxCEH,#年轻人该不该过度透支消费# 当然你能为“过度”的后果承担责任，未尝不可，这是每个人的生活方式，我主张做任何事情都应适可而止，有多大能力做多少事情。 ,,,,,2019-11-16,前置双摄vivo X9,2,0,0,年轻人该不该过度透支消费,
4438881346263585,IgjtQqhrz,#职场女性怀孕该不该离职#说起这个话题，大家都会想到：女性如何平衡家庭与事业。事实上根本就是平衡不了，也无法平衡。只能说每个人在某个阶段的人生发展任务不同，结合每个家庭的情况而做出的选择，所谓实现相对的平衡。同时养育孩子是夫妻和家庭共同的责任和义务。不仅单指女性需要考虑这个问题。,,,,,2019-11-15,前置双摄vivo X9,1,0,0,职场女性怀孕该不该离职,
4438861012896115,IgiX3c9px,#上学和上班哪个更累# 吃不了上学的苦，上班会更累。 ,,,,,2019-11-15,前置双摄vivo X9,2,0,0,上学和上班哪个更累,
4438860606320721,IgiWoqwj7,#喜欢的工作996该不该辞职# 所谓喜欢就是真正发自内心的内驱力。有辞职的念头说明你还不够喜欢。 ,,,,,2019-11-15,前置双摄vivo X9,3,0,1,喜欢的工作996该不该辞职,
4438479829754994,Ig92eEVIC,#体育老师当班主任遭家长质疑#】1，我的观点是支持体育老师可以当班主任，择优尝试。不仅给不同专业性质的老师更多发展空间，也改变了对体育老师的刻板印象。体育老师时间比较多。可以更多关注学生的心理，生理动态。2，结合老师的性格，思维和管理的理念。相信体育老师能够用他的专业以及日常的言行，去影响和带动孩子对运动的主观能动性。3，未来的教育趋势是素质教育。体育对身心健康的重要度肯定是排在首位。观察一下发达国家和精英家庭的教育模式。身心健康了才能够去应对更高强度的学业。运动所释放出来的，多巴胺能天然的治愈焦虑和抑郁的功能。还有大家有没有注意到现在学校的课程表上每天都有体育课。昨天听了霍启文在湖畔大学的分享。他提到儿时的成长经历。他说他的父亲工作非常忙，但是回到家，问的第一个问题就是：今天有没有做运动？体育老师可以更好的利用他的专业优势，发挥他一专多能的价值。,,,,,2019-11-14,前置双摄vivo X9,0,0,0,体育老师当班主任遭家长质疑,
4438120977667408,IfZHrwaDS,#双十一全国人均花1000元#购物带来的幸福感是短暂的。在我们物质生活达到满足的前提下，多关注精神需求和自我实现的需求。给自己的生命赋予真正的有意义，幸福感会来的更长久些。 ,,https://wx4.sinaimg.cn/large/c13e5944ly1g8w89jy19xj20u01hcqef.jpg,,,2019-11-13,前置双摄vivo X9,3,0,0,双十一全国人均花1000元,
4437864500661008,IfT1M2LXq,#5成单身月入1万才有安全感#自己挣的才有安全感。这个安全感不仅仅是挣得的一个数字。最重要的是你有挣得这个数字的能力和价值。所以安全感不是找到一个铁饭碗，而是到哪都有饭吃。 ,,,,,2019-11-12,前置双摄vivo X9,8,2,0,5成单身月入1万才有安全感,
4437371854383690,IfGdbiooG,#情绪##心理成长联盟# 我们难以幸福的第一个原因，容易把短暂的愉悦感当成真正的幸福。比如有些人不开心的时候，会想要吃零食，因为吃零食的快乐可以消除他们的烦恼；有些人压力大的时候，会想疯狂购物，因为购物时的畅快可以缓解他们的压力。但在吃完零食、疯狂购物之后，短暂的快乐会慢慢消失，我们可能又会陷入到之前的消极情绪当中，这是为什么呢？,,,,,2019-11-11,前置双摄vivo X9,2,0,0,"情绪,心理成长联盟",
4436383273712621,IfguHfzOZ,#2万月薪招聘名校学生养猪##求职季# 这就跟报考“农业”“家政”专业一样，名字听起来不好听。所谓的冷门专业，不了解的人都以为是去种菜的，挖地的，做保姆的。那么，在21世纪还有这样的农耕思维是需要急速改变的。如今的各个领域都在整合产业化，正在萌芽阶段，比如，农业，医疗，教育，民生等等。都会向智能化产业化平台化去发展。需要有创新理念的知识结构的人才来实现。我们的生活将越来越离不开这些。每个行业都有标杆，每个职业都值得尊重。当然这些也都不是简单的工作，需用心对待。,,,,,2019-11-08,前置双摄vivo X9,1,0,0,"2万月薪招聘名校学生养猪,求职季",
4436375044231101,IfghqhKHz,#圈内成员揭秘薅羊毛行为# 中午听到马云马老师在湖畔大学的演讲中提到：创业初期被圈内或圈外的人欺骗了不知道多少次，他说出自己的思考和反省：总想找到捷径，正因为有贪念才有了被别人欺骗的机会。但是我从来不怪别人，只怪自己。也从来没有用别人欺骗我的方法，再去欺骗别人。 ,,,,,2019-11-08,前置双摄vivo X9,3,1,0,圈内成员揭秘薅羊毛行为,
4435950728023868,If5f2xFne,#入职未满三年跳槽的年轻人多# 职业前期没有做好足够的探索，建立目标。后面就会再生迷茫，没有定位，这是正常的。 ,,"https://wx4.sinaimg.cn/large/c13e5944ly1g8pazfd1yvj20nn0gnwfc.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g8pazftoagj20oz0jiwhy.jpg",,,2019-11-07,前置双摄vivo X9,1,0,0,入职未满三年跳槽的年轻人多,
4435949108427193,If5cqzmit,#入职未满三年跳槽的年轻人多# 由此可见，年轻人都喜欢做高薪资，高兴趣的事情。对此，我有粗浅的几个观点：1，谁都想干，自己喜欢的，赚钱多的，最好是离家又近的工作。毋庸置疑，因为人的本性嘛，都是趋利避害的。需要思考的是，你能否有能力来支撑这份工作？理想要有，但不能理想化。2，任何事物的发展都是有规律的。如果你一开始就能找到这样的工作。你是幸运的。如果暂时找不到，跳槽显然是不能解决本质问题的。我鼓励在职业初期去探索和试错。但是试错的前提是要有一个基本的判断，才能达到验证的目的，而不是盲目的去试错。比如你的人生目标是什么，或者说3~5年之后你想过怎样的生活？目标是循序渐进升级和完善的。3，还有一点，别忘了，兴趣是在我们做的过程中间产生成就感价值感，并由此产生更大的信心和兴趣。以及持续进行下去的动力。比如，我们也可以回忆一下自己过往的经历。有些事情一眼看上去挺感兴趣的，但发现自己并不擅长，最多可以在业余时间调节一下心情，让生活更加丰富多彩一些，但是不会把它当成一份职业来做。反之，有些事情你并不抵触，也谈不上十分喜欢。但是在你做的过程中间发现有很多惊喜，也创造了很好的结果，得到了较高的报酬。由此产生更多的兴趣和动力。总之，跳槽可以有，不建议盲目跳，一个不会游泳的人换游泳池是没有用的。@简历义工  @微博职场,,https://wx2.sinaimg.cn/large/c13e5944ly1g8pa9eypjzj20u01hcaeb.jpg,,,2019-11-07,前置双摄vivo X9,8,3,4,入职未满三年跳槽的年轻人多,"简历义工,微博职场"
4435747106840339,IeZWCsHu3,#求职季##令人心动的offer# 拿到offer是一份新工作的开始，如何做好，人尽其才，才是真正的修行。 ,,,,,2019-11-06,前置双摄vivo X9,0,0,0,求职季,
4435644145666647,IeXgynM9x,#求职季##职场女性到底有多不容易# 拖延症是因为懒吗？还是因为不懂得“时间管理”？两位心理学家告诉我们，这些都不是拖延症的根源：拖延症是一个复杂的心理问题，它最主要的成因，是“恐惧”。 职业规划师Vivian的微博视频 ,,,"https://f.video.weibocdn.com/0018Y9OGlx07yndJt7Ms01041200dXOe0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1620532691&ssig=SSlrG%2BI%2BHe&KID=unistore,video",,2019-11-06,微博视频号,3,0,4,"求职季,职场女性到底有多不容易",
4435333775410475,IePbXmHvJ,#中国国际进口博览会#①世界经济发展面临的难题，没有哪一个国家能独自解决；②我们应该坚持“拉手”而不是“松手”，坚持“拆墙”而不是“筑墙”；③#中国市场这么大#，欢迎大家都来看看。 转存金句~~ ,,,,,2019-11-05,前置双摄vivo X9,1,0,0,中国国际进口博览会,
4435229093899183,IeMt7gmm3,#参加婚礼要不要报销路费# 这个问题从两个身份角度来看，我是这么个想法：1，首先，假设我是参加婚礼的人。如果我去参加，在我的心里面也不是一般的朋友。你想想看，赶这么远的路，买软卧，还要送红包，没准还要请几天假，能是一般的朋友吗？如朋友给予报销，那是他的情谊，他的客气。我会退回。既然我把他当朋友，我就不会在乎这点车费。再说，婚礼当天主人都不知道忙成啥样。能理解包容对方才是真朋友。2，同理，如果我是婚礼主人。我能邀请到远方的朋友过来，并且他乐意参加我的婚礼，我觉得就是给我面子和最大的礼物。所以，无论如何我会主动提出给他报销车费。当然，在这样的关系中，我不喜欢用“报销”这个词。我会提前给他买好车票，告诉他已经安排好了，你想人家赶这么远来参加你的婚礼，这对你们的关系是有多么重视啊！如果对方不接受，我也会以其他的方式回礼。比如准备个礼物，如果对方有小孩出一个大红包等等之类。总之，表达情意的方式有很多种。3，当然了，结婚也不会全部朋友邀请的，毕竟外地的朋友也是少数。一般的朋友就不要破费人家了，其实坦诚公开讲明了也好。（普通人平头老百姓的社交圈。明星达官贵人除外。）每个人的经历背景地区文化不一样，所以，以上仅代表个人观点。,,,,,2019-11-05,前置双摄vivo X9,2,0,1,参加婚礼要不要报销路费,
4434864671403366,IeCZl5T4W,#高校殡葬专业刚入学就被预定#1，这就跟家政专业一样，这个职业在社会系统中还不被大部分人所认可。所以想干的话，还是要有一定的心理准备。2，行业虽然是刚需，但从薪资来说的话，我觉得也并不高。因为相对付出的代价还是挺大的。比如亲人，身边的朋友圈，交友择偶等等对你的影响。3，总之。无论选择什么职业什么专业。如果是自己真心喜欢，家人也认同支持的。那就一心一意的专注在一个岗位上把它做好。,,,,,2019-11-04,前置双摄vivo X9,4,0,0,高校殡葬专业刚入学就被预定,
4434549549124688,IeuN4ChKo,#撒贝宁唱野狼disco# 看了最新央视《主持人大赛》，再看19年前撒贝宁参赛的片段，如今成为主持人，人才真的是到哪做啥都脱颖而出。太飒了 ,,,,,2019-11-03,前置双摄vivo X9,6,0,0,撒贝宁唱野狼disco,
4433827671849377,Iec0L7L6F,#怎么看待求职被地域歧视#1，不得不承认这是现实的职场潜规则。2，越是遇到这种情况越要自信。因为本身这就是一个伪观点。它是由某个组织，或某个圈内制定的不成文的用人理由。如果你对自己的能力有信心，就无需在意这些。若干年后用实力打脸，让自己成为规则的制定者。3，你可以去选择包容性强一些的公司或者城市。有些时候，忍辱负重，卧薪尝胆，也是对一个人心智的历练。人生的路很长，遇到各种奇葩的人或事也会很多，越是对这些存在偏见，就越是提升你自身实力的时候。,,,,,2019-11-01,前置双摄vivo X9,1,0,1,怎么看待求职被地域歧视,
4433783841507904,IeaS46kh2,增加了沉没成本。真正需要考虑的是你考研的目的是什么？现在很多人都是为了逃避就业去考研。有些专业是必须考研的，比如像医学，生物学等等。有些专业是需要通过社会实践获得生存技能的，不是考研就能解决问题。 不是应届考研，晚一年考研会怎么样？ ,,,,,2019-11-01,前置双摄vivo X9,2,0,0,,
4433777100744105,IeaHc37zH,#花60万留美2年后回国备战高考# 1，留学是消费，并不是投资，请理性对待。家庭条件可以，就出去拓宽一下视野，千万不要有过高的期待，指望留学能够回国得到一份高薪工作。否则希望越大失望越大。2，留学可以提升一个人的综合素养，比如独立生活的能力，解决问题的能力，人际交往的能力等等。当然了 ...全文,,https://wx4.sinaimg.cn/large/c13e5944ly1g8id7z68amj20pt14kn5t.jpg,,,2019-11-01,前置双摄vivo X9,3,0,1,花60万留美2年后回国备战高考,
4433775079121491,IeaDVCgUP,#高中招聘20人录取清北19人# 关于深圳某高中聘用高学历老师，这个报道出来后，大部分人，都强调了学历的重要性甚至是唯学历论。作为一名职业规划师，我有不同观点可供参考：1，我不否认学历的重要性。特别在职业初期，学历对于就业择业有着敲门砖的作用。但他始终不是唯一条件。2，因为，我们处在一个开放多元化时代。每个人都有自己的优势，擅长，职业类别也多样化。如果你一味强调，只有高学历才能找到“好”工作，这是一种固有的僵化思维。伟大的女性企业家领导者——雅诗兰黛，人们似乎都忘记了她只有高中学历。之类的例子举不胜举。可以多了解不同人的发展轨迹。拓宽自己的视野和边界。3，每年毕业生700多万，清北加起来五六千人。难道你不是清北的就找不到工作了吗？你本来不是高学历，还跟同龄人比学历，这不是鸡蛋碰石头吗？差异化竞争了解一下。所以对自己有个切实可行的理性的评估才是最重要的。不要被一则高学历招聘的新闻乱了阵脚。给自己增加不必要的焦虑。目前我国的职业大典中有2万多种职业，总有一款适合你。加油吧~,,,,,2019-11-01,前置双摄vivo X9,7,1,0,高中招聘20人录取清北19人,
4433579087858045,Ie5xOwYeF,#2020届高校毕业生将达874万人# 推荐一些高质量的自学网站，涵盖考证考研、自学外语、职场、等领域！我们要努力提高自己的竞争力，马住#教育部发文消灭本科水课#  ,,"https://wx1.sinaimg.cn/large/c13e5944ly1g8hqmm28twj20dw0yg0uw.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g8hqmo2dd0j20dw0s8wg6.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g8hqmpfi78j20dw0w0wgj.jpg,https://wx1.sinaimg.cn/large/c13e5944ly1g8hqmqelvsj20dv0r6abk.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g8hqmr9eigj20dw0ps3zu.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g8hqmss8cjj20dw0pg3zv.jpg,https://wx2.sinaimg.cn/large/c13e5944ly1g8hqmu33hwj20dw0qdwfu.jpg,https://wx3.sinaimg.cn/large/c13e5944ly1g8hqmvea7aj20dw0r4jt0.jpg,https://wx4.sinaimg.cn/large/c13e5944ly1g8hqmwis9rj20dw0rs40c.jpg",,,2019-10-31,前置双摄vivo X9,8,0,3,"2020届高校毕业生将达874万人,教育部发文消灭本科水课",
